,Season,Team,Name,Points,Rebounds,Assists,Steals,Blocks,Record,Allstar
310,2003,WAS,Kwame Brown,7.4,5.3,0.7,0.6,1.0,0.451,0.0
311,2003,WAS,Brian Cardinal,0.8,1.0,0.2,0.0,0.0,0.451,0.0
312,2003,WAS,Juan Dixon,6.4,1.7,1.0,0.6,0.1,0.451,0.0
313,2003,WAS,Brendan Haywood,6.2,5.0,0.4,0.4,1.5,0.451,0.0
314,2003,WAS,Larry Hughes,12.8,4.6,3.1,1.3,0.4,0.451,0.0
315,2003,WAS,Jared Jeffries,4.0,2.9,0.8,0.4,0.3,0.451,0.0
316,2003,WAS,Michael Jordan,20.0,6.1,3.8,1.5,0.5,0.451,1.0
317,2003,WAS,Christian Laettner,8.3,6.6,3.1,1.1,0.5,0.451,0.0
318,2003,WAS,Tyronn Lue,8.6,2.0,3.5,0.6,0.0,0.451,0.0
319,2003,WAS,Charles Oakley,1.8,2.5,1.0,0.3,0.1,0.451,0.0
320,2003,WAS,Bryon Russell,4.5,3.0,1.0,1.0,0.1,0.451,0.0
321,2003,WAS,Bobby Simmons,3.3,2.1,0.6,0.3,0.1,0.451,0.0
322,2003,WAS,Jerry Stackhouse,21.5,3.7,4.5,0.9,0.4,0.451,0.0
323,2003,WAS,Etan Thomas,4.8,4.3,0.1,0.2,0.6,0.451,0.0
324,2003,WAS,Jahidi White,4.2,4.6,0.1,0.1,0.8,0.451,0.0
325,2003,PHX,Randy Brown,1.3,0.8,1.1,0.5,0.1,0.537,0.0
326,2003,PHX,Alton Ford,0.6,0.5,0.1,0.0,0.0,0.537,0.0
327,2003,PHX,Tom Gugliotta,4.8,3.7,1.1,0.5,0.2,0.537,0.0
328,2003,PHX,Anfernee Hardaway,10.6,4.4,4.1,1.1,0.4,0.537,0.0
329,2003,PHX,Casey Jacobsen,5.1,1.2,1.0,0.5,0.1,0.537,0.0
330,2003,PHX,Joe Johnson,9.8,3.2,2.6,0.8,0.2,0.537,0.0
331,2003,PHX,Dan Langhi,3.1,1.5,0.4,0.3,0.1,0.537,0.0
332,2003,PHX,Stephon Marbury,22.3,3.2,8.1,1.3,0.2,0.537,1.0
333,2003,PHX,Shawn Marion,21.2,9.5,2.4,2.3,1.2,0.537,1.0
334,2003,PHX,Bo Outlaw,4.7,4.6,1.4,0.6,0.9,0.537,0.0
335,2003,PHX,Amar'e Stoudemire,13.5,8.8,1.0,0.8,1.1,0.537,0.0
336,2003,PHX,Jake Tsakalidis,4.9,3.7,0.4,0.2,0.5,0.537,0.0
337,2003,PHX,Jake Voskuhl,3.8,3.5,0.6,0.3,0.4,0.537,0.0
338,2003,PHX,Scott Williams,4.0,2.8,0.3,0.4,0.3,0.537,0.0
339,2003,LAL,Kobe Bryant,30.0,6.9,5.9,2.2,0.8,0.61,1.0
340,2003,LAL,Derek Fisher,10.5,2.9,3.6,1.1,0.2,0.61,0.0
341,2003,LAL,Rick Fox,9.0,4.3,3.3,0.9,0.2,0.61,0.0
342,2003,LAL,Devean George,6.9,4.0,1.3,0.8,0.5,0.61,0.0
343,2003,LAL,Robert Horry,6.5,6.4,2.9,1.2,0.8,0.61,0.0
344,2003,LAL,Mark Madsen,3.2,2.9,0.7,0.3,0.4,0.61,0.0
345,2003,LAL,Stanislav Medvedenko,4.4,2.4,0.3,0.2,0.1,0.61,0.0
346,2003,LAL,Tracy Murray,2.0,0.7,0.4,0.2,0.1,0.61,0.0
347,2003,LAL,Shaquille O'Neal,27.5,11.1,3.1,0.6,2.4,0.61,1.0
348,2003,LAL,Jannero Pargo,2.5,1.1,1.1,0.4,0.1,0.61,0.0
349,2003,LAL,Kareem Rush,3.0,1.2,0.9,0.1,0.1,0.61,0.0
350,2003,LAL,Soumaila Samake,1.7,1.8,0.3,0.0,0.4,0.61,0.0
351,2003,LAL,Brian Shaw,3.5,1.7,1.4,0.4,0.2,0.61,0.0
352,2003,LAL,Samaki Walker,4.4,5.5,1.0,0.3,0.8,0.61,0.0
353,2003,PHI,Greg Buckner,6.0,2.9,1.3,1.0,0.2,0.585,0.0
354,2003,PHI,Derrick Coleman,9.4,7.0,1.4,0.8,1.1,0.585,0.0
355,2003,PHI,Allen Iverson,27.6,4.2,5.5,2.7,0.2,0.585,1.0
356,2003,PHI,Todd MacCulloch,7.1,4.7,0.5,0.5,0.8,0.585,0.0
357,2003,PHI,Aaron McKie,9.0,4.4,3.5,1.6,0.1,0.585,0.0
358,2003,PHI,Efthimios Rentzias,1.5,0.7,0.2,0.2,0.1,0.585,0.0
359,2003,PHI,John Salmons,2.1,0.9,0.7,0.3,0.1,0.585,0.0
360,2003,PHI,Brian Skinner,6.0,4.8,0.2,0.6,0.7,0.585,0.0
361,2003,PHI,Eric Snow,12.9,3.7,6.6,1.6,0.1,0.585,0.0
362,2003,PHI,Keith Van Horn,15.9,7.1,1.3,0.9,0.4,0.585,0.0
363,2003,PHI,Monty Williams,4.4,2.1,1.2,0.6,0.2,0.585,0.0
364,2003,MIL,Jason Caffey,5.8,3.5,0.7,0.4,0.3,0.512,0.0
365,2003,MIL,Sam Cassell,19.7,4.4,5.8,1.1,0.2,0.512,0.0
366,2003,MIL,Dan Gadzuric,3.4,4.0,0.2,0.4,1.1,0.512,0.0
367,2003,MIL,Marcus Haislip,4.1,1.4,0.2,0.2,0.5,0.512,0.0
368,2003,MIL,Ervin Johnson,2.2,4.3,0.3,0.5,0.9,0.512,0.0
369,2003,MIL,Toni Kukoc,11.6,4.2,3.7,1.3,0.5,0.512,0.0
370,2003,MIL,Anthony Mason,7.2,6.4,3.2,0.5,0.2,0.512,0.0
371,2003,MIL,Joel Przybilla,1.5,4.5,0.4,0.3,1.4,0.512,0.0
372,2003,MIL,Michael Redd,15.1,4.5,1.4,1.2,0.2,0.512,0.0
373,2003,MIL,Jamal Sampson,0.0,0.4,0.2,0.2,0.0,0.512,0.0
374,2003,MIL,Tim Thomas,13.3,4.9,1.3,0.9,0.6,0.512,0.0
375,2003,HOU,Kelvin Cato,4.5,5.9,0.3,0.5,1.2,0.524,0.0
376,2003,HOU,Jason Collier,2.8,2.2,0.1,0.2,0.1,0.524,0.0
377,2003,HOU,Steve Francis,21.0,6.2,6.2,1.7,0.5,0.524,1.0
378,2003,HOU,Eddie Griffin,8.6,6.0,1.1,0.7,1.4,0.524,0.0
379,2003,HOU,Juaquin Hawkins,2.3,1.3,0.8,0.5,0.1,0.524,0.0
380,2003,HOU,Tito Maddox,1.2,0.8,0.6,0.3,0.1,0.524,0.0
381,2003,HOU,Yao Ming,13.5,8.2,1.7,0.4,1.8,0.524,1.0
382,2003,HOU,Cuttino Mobley,17.5,4.2,2.8,1.3,0.5,0.524,0.0
383,2003,HOU,Terence Morris,3.7,2.6,0.5,0.2,0.3,0.524,0.0
384,2003,HOU,Bostjan Nachbar,2.1,0.8,0.2,0.1,0.1,0.524,0.0
385,2003,HOU,Moochie Norris,4.4,1.9,2.4,0.7,0.0,0.524,0.0
386,2003,HOU,Glen Rice,9.0,2.5,1.0,0.4,0.1,0.524,0.0
387,2003,HOU,Maurice Taylor,8.4,3.6,1.0,0.3,0.3,0.524,0.0
388,2003,MIN,Kevin Garnett,23.0,13.4,6.0,1.4,1.6,0.622,1.0
389,2003,MIN,Kendall Gill,8.7,3.0,1.9,1.0,0.2,0.622,0.0
390,2003,MIN,Troy Hudson,14.2,2.3,5.7,0.8,0.1,0.622,0.0
391,2003,MIN,Marc Jackson,5.5,2.9,0.5,0.3,0.4,0.622,0.0
392,2003,MIN,Rasho Nesterovic,11.2,6.5,1.5,0.5,1.5,0.622,0.0
393,2003,MIN,Anthony Peeler,7.7,2.9,3.0,0.9,0.2,0.622,0.0
394,2003,MIN,Igor Rakocevic,1.9,0.4,0.8,0.1,0.0,0.622,0.0
395,2003,MIN,Reggie Slater,3.1,1.2,0.2,0.2,0.0,0.622,0.0
396,2003,MIN,Joe Smith,7.5,5.0,0.7,0.3,1.0,0.622,0.0
397,2003,MIN,Rod Strickland,6.8,2.0,4.6,1.0,0.1,0.622,0.0
398,2003,MIN,Wally Szczerbiak,17.6,4.6,2.6,0.8,0.4,0.622,0.0
399,2003,MIN,Gary Trent,6.0,3.6,1.0,0.4,0.3,0.622,0.0
400,2003,MIN,Loren Woods,2.1,2.5,0.5,0.3,0.3,0.622,0.0
401,2004,MIA,Malik Allen,4.2,2.6,0.4,0.3,0.6,0.512,0.0
402,2004,MIA,Rafer Alston,10.2,2.8,4.5,1.4,0.2,0.512,0.0
403,2004,MIA,Jerome Beasley,1.0,0.5,0.0,0.0,0.0,0.512,0.0
404,2004,MIA,Caron Butler,9.2,4.8,1.9,1.1,0.2,0.512,0.0
405,2004,MIA,Rasual Butler,6.8,1.4,0.5,0.2,0.3,0.512,0.0
406,2004,MIA,Bimbo Coles,1.3,0.5,0.7,0.1,0.0,0.512,0.0
407,2004,MIA,Brian Grant,8.7,6.9,0.9,0.7,0.5,0.512,0.0
408,2004,MIA,Udonis Haslem,7.3,6.3,0.7,0.4,0.3,0.512,0.0
409,2004,MIA,Tyrone Hill,1.8,1.6,0.0,0.0,0.2,0.512,0.0
410,2004,MIA,Eddie Jones,17.3,3.8,3.2,1.1,0.4,0.512,0.0
411,2004,MIA,Lamar Odom,17.1,9.7,4.1,1.1,0.9,0.512,0.0
412,2004,MIA,Kirk Penney,1.5,0.5,0.5,0.5,0.0,0.512,0.0
413,2004,MIA,Dwyane Wade,16.2,4.0,4.5,1.4,0.6,0.512,0.0
414,2004,MIA,Samaki Walker,3.2,3.4,0.2,0.3,0.3,0.512,0.0
415,2004,MIA,John Wallace,4.3,1.6,0.4,0.1,0.2,0.512,0.0
416,2004,MIA,Loren Woods,3.2,3.5,0.3,0.3,0.5,0.512,0.0
417,2004,OKC,Ray Allen,23.0,5.1,4.8,1.3,0.2,0.451,1.0
418,2004,OKC,Brent Barry,10.8,3.5,5.8,1.4,0.3,0.451,0.0
419,2004,OKC,Calvin Booth,4.9,3.9,0.4,0.2,1.4,0.451,0.0
420,2004,OKC,Antonio Daniels,8.0,2.0,4.2,0.6,0.1,0.451,0.0
421,2004,OKC,Reggie Evans,2.9,5.4,0.4,0.7,0.1,0.451,0.0
422,2004,OKC,Richie Frahm,3.4,1.0,0.4,0.3,0.1,0.451,0.0
423,2004,OKC,Jerome James,5.0,3.5,0.5,0.3,0.9,0.451,0.0
424,2004,OKC,Rashard Lewis,17.8,6.5,2.2,1.2,0.7,0.451,0.0
425,2004,OKC,Ronald Murray,12.4,2.5,2.5,1.0,0.3,0.451,0.0
426,2004,OKC,Vitaly Potapenko,7.1,4.4,0.8,0.3,0.4,0.451,0.0
427,2004,OKC,Vladimir Radmanovic,12.0,5.3,1.8,1.0,0.5,0.451,0.0
428,2004,OKC,Luke Ridnour,5.5,1.6,2.4,0.8,0.1,0.451,0.0
429,2004,OKC,Ansu Sesay,3.5,1.6,0.3,0.3,0.4,0.451,0.0
430,2004,OKC,Leon Smith,2.0,2.0,0.0,0.0,0.0,0.451,0.0
431,2004,DEN,Chris Andersen,3.4,4.2,0.5,0.5,1.6,0.524,0.0
432,2004,DEN,Carmelo Anthony,21.0,6.1,2.8,1.2,0.5,0.524,0.0
433,2004,DEN,Jon Barry,6.2,2.2,2.6,1.0,0.1,0.524,0.0
434,2004,DEN,Ryan Bowen,0.9,1.7,0.3,0.3,0.3,0.524,0.0
435,2004,DEN,Earl Boykins,10.2,1.7,3.6,0.6,0.0,0.524,0.0
436,2004,DEN,Marcus Camby,8.6,10.1,1.8,1.2,2.6,0.524,0.0
437,2004,DEN,Francisco Elson,3.5,3.3,0.5,0.6,0.6,0.524,0.0
438,2004,DEN,Nene,11.8,6.5,2.2,1.5,0.5,0.524,0.0
439,2004,DEN,Voshon Lenard,14.2,2.7,2.1,0.8,0.2,0.524,0.0
440,2004,DEN,Andre Miller,14.8,4.5,6.1,1.7,0.3,0.524,0.0
441,2004,DEN,Mark Pope,0.5,0.8,0.0,0.3,0.0,0.524,0.0
442,2004,DEN,Jeff Trepagnier,2.3,1.4,0.4,0.3,0.0,0.524,0.0
443,2004,DEN,Nikoloz Tskitishvili,2.7,1.6,0.3,0.2,0.2,0.524,0.0
444,2004,DEN,Rodney White,7.5,2.3,0.8,0.4,0.3,0.524,0.0
445,2004,POR,Derek Anderson,13.6,3.6,4.5,1.3,0.1,0.5,0.0
446,2004,POR,Ruben Boumtje-Boumtje,0.4,0.1,0.1,0.0,0.1,0.5,0.0
447,2004,POR,Omar Cook,0.8,0.4,1.4,0.6,0.0,0.5,0.0
448,2004,POR,Dale Davis,4.4,5.2,0.9,0.6,0.8,0.5,0.0
449,2004,POR,Kaniel Dickens,2.3,0.7,0.0,0.0,0.0,0.5,0.0
450,2004,POR,Desmond Ferguson,1.9,0.6,0.1,0.0,0.0,0.5,0.0
451,2004,POR,Eddie Gill,2.3,0.8,0.7,0.4,0.0,0.5,0.0
452,2004,POR,Tracy Murray,1.1,0.7,0.1,0.1,0.0,0.5,0.0
453,2004,POR,Travis Outlaw,1.0,0.5,0.1,0.1,0.0,0.5,0.0
454,2004,POR,Ruben Patterson,6.9,3.7,1.9,1.2,0.3,0.5,0.0
455,2004,POR,Zach Randolph,20.1,10.5,2.0,0.8,0.5,0.5,0.0
456,2004,POR,Vladimir Stepania,2.6,3.0,0.5,0.3,0.4,0.5,0.0
457,2004,POR,Damon Stoudamire,13.4,3.8,6.1,1.2,0.1,0.5,0.0
458,2004,POR,Slavko Vranes,0.0,0.0,0.0,0.0,0.0,0.5,0.0
459,2004,POR,Qyntel Woods,3.6,2.2,0.7,0.3,0.2,0.5,0.0
460,2004,IND,Kenny Anderson,6.0,1.8,2.8,0.6,0.1,0.744,0.0
461,2004,IND,Jonathan Bender,7.0,1.9,0.4,0.2,0.5,0.744,0.0
462,2004,IND,Jamison Brewer,2.5,0.8,1.3,0.5,0.0,0.744,0.0
463,2004,IND,Primoz Brezec,1.6,0.8,0.2,0.0,0.2,0.744,0.0
464,2004,IND,Austin Croshere,5.0,3.2,0.7,0.3,0.2,0.744,0.0
465,2004,IND,Jeff Foster,6.1,7.4,0.8,0.9,0.3,0.744,0.0
466,2004,IND,Al Harrington,13.3,6.4,1.7,1.0,0.3,0.744,0.0
467,2004,IND,Anthony Johnson,6.2,1.8,2.8,0.9,0.1,0.744,0.0
468,2004,IND,Fred Jones,4.9,1.6,2.1,0.8,0.2,0.744,0.0
469,2004,IND,James Jones,1.2,0.3,0.0,0.2,0.0,0.744,0.0
470,2004,IND,Reggie Miller,10.0,2.4,3.1,0.8,0.1,0.744,0.0
471,2004,IND,Jermaine O'Neal,20.1,10.0,2.1,0.8,2.6,0.744,1.0
472,2004,IND,Scot Pollard,1.7,2.7,0.2,0.4,0.4,0.744,0.0
473,2004,IND,Jamaal Tinsley,8.3,2.6,5.8,1.6,0.3,0.744,0.0
474,2004,IND,Metta World Peace,18.3,5.3,3.7,2.1,0.7,0.744,1.0
475,2004,NYK,Shandon Anderson,7.9,2.8,1.5,0.9,0.2,0.476,0.0
476,2004,NYK,Othella Harrington,4.6,3.2,0.5,0.2,0.3,0.476,0.0
477,2004,NYK,Allan Houston,18.5,2.4,2.0,0.8,0.0,0.476,0.0
478,2004,NYK,DerMarr Johnson,5.4,1.9,0.5,0.4,0.3,0.476,0.0
479,2004,NYK,Dikembe Mutombo,5.6,6.7,0.4,0.3,1.9,0.476,0.0
480,2004,NYK,Mike Sweetney,4.3,3.7,0.3,0.4,0.3,0.476,0.0
481,2004,NYK,Kurt Thomas,11.1,8.3,1.9,0.7,1.0,0.476,0.0
482,2004,NYK,Frank Williams,3.9,0.9,2.2,0.4,0.1,0.476,0.0
483,2004,WAS,Gilbert Arenas,19.6,4.6,5.0,1.9,0.2,0.305,0.0
484,2004,WAS,Steve Blake,5.9,1.6,2.8,0.8,0.1,0.305,0.0
485,2004,WAS,Kwame Brown,10.9,7.4,1.5,0.9,0.7,0.305,0.0
486,2004,WAS,Mitchell Butler,3.3,1.7,0.8,0.5,0.1,0.305,0.0
487,2004,WAS,Juan Dixon,9.4,2.1,1.9,1.2,0.1,0.305,0.0
488,2004,WAS,Jarvis Hayes,9.6,3.8,1.5,1.0,0.2,0.305,0.0
489,2004,WAS,Brendan Haywood,7.0,5.0,0.6,0.4,1.3,0.305,0.0
490,2004,WAS,Larry Hughes,18.8,5.3,2.4,1.6,0.4,0.305,0.0
491,2004,WAS,Jared Jeffries,5.7,5.2,1.1,0.6,0.3,0.305,0.0
492,2004,WAS,Christian Laettner,5.9,4.8,1.9,0.8,0.6,0.305,0.0
493,2004,WAS,Jerry Stackhouse,13.9,3.6,4.0,0.9,0.1,0.305,0.0
494,2004,WAS,Etan Thomas,8.9,6.7,0.9,0.5,1.6,0.305,0.0
495,2004,WAS,Chris Whitney,2.9,0.9,0.9,0.4,0.1,0.305,0.0
496,2004,BKN,Brandon Armstrong,2.7,0.8,0.3,0.2,0.0,0.573,0.0
497,2004,BKN,Damone Brown,1.0,1.7,0.0,0.7,0.0,0.573,0.0
498,2004,BKN,Jason Collins,5.9,5.1,2.0,0.9,0.7,0.573,0.0
499,2004,BKN,Lucious Harris,6.9,2.0,2.0,0.6,0.0,0.573,0.0
500,2004,BKN,Richard Jefferson,18.5,5.7,3.8,1.1,0.3,0.573,0.0
501,2004,BKN,Jason Kidd,15.5,6.4,9.2,1.8,0.2,0.573,1.0
502,2004,BKN,Kerry Kittles,13.1,4.0,2.5,1.5,0.5,0.573,0.0
503,2004,BKN,Kenyon Martin,16.7,9.5,2.5,1.5,1.3,0.573,1.0
504,2004,BKN,Alonzo Mourning,8.0,2.3,0.7,0.2,0.5,0.573,0.0
505,2004,BKN,Robert Pack,1.9,0.7,1.0,0.5,0.0,0.573,0.0
506,2004,BKN,Zoran Planinic,3.1,1.1,1.4,0.3,0.1,0.573,0.0
507,2004,BKN,Rodney Rogers,7.8,4.4,2.0,0.9,0.4,0.573,0.0
508,2004,BKN,Brian Scalabrine,3.5,2.5,0.9,0.3,0.2,0.573,0.0
509,2004,BKN,Tamar Slay,2.4,1.1,0.6,0.3,0.0,0.573,0.0
510,2004,BKN,Aaron Williams,6.3,4.1,1.1,0.5,0.6,0.573,0.0
511,2004,NOP,Darrell Armstrong,10.6,2.9,3.9,1.7,0.2,0.5,0.0
512,2004,NOP,Stacey Augmon,5.8,2.5,1.2,0.8,0.2,0.5,0.0
513,2004,NOP,P.J. Brown,10.5,8.6,1.9,1.0,0.9,0.5,0.0
514,2004,NOP,Tierre Brown,2.0,0.3,0.7,0.0,0.0,0.5,0.0
515,2004,NOP,Baron Davis,22.9,4.3,7.5,2.4,0.4,0.5,1.0
516,2004,NOP,Bryce Drew,0.8,0.4,0.9,0.3,0.0,0.5,0.0
517,2004,NOP,George Lynch,4.8,4.0,1.5,0.6,0.2,0.5,0.0
518,2004,NOP,Jamaal Magloire,13.6,10.3,1.0,0.5,1.2,0.5,1.0
519,2004,NOP,Jamal Mashburn,20.8,6.2,2.5,0.7,0.3,0.5,0.0
520,2004,NOP,Steve Smith,5.0,1.1,0.8,0.2,0.1,0.5,0.0
521,2004,NOP,Robert Traylor,5.1,3.7,0.6,0.5,0.5,0.5,0.0
522,2004,NOP,David Wesley,14.0,2.2,2.9,1.2,0.2,0.5,0.0
523,2004,NOP,David West,3.8,4.2,0.8,0.4,0.4,0.5,0.0
524,2004,UTA,Carlos Arroyo,12.6,2.6,5.0,0.9,0.1,0.512,0.0
525,2004,UTA,Raja Bell,11.2,2.9,1.3,0.8,0.2,0.512,0.0
526,2004,UTA,Curtis Borchardt,3.6,3.4,0.9,0.3,0.9,0.512,0.0
527,2004,UTA,Keon Clark,2.0,3.5,0.5,0.5,0.0,0.512,0.0
528,2004,UTA,Jarron Collins,6.0,3.9,1.0,0.3,0.2,0.512,0.0
529,2004,UTA,Paul Grant,2.5,1.7,0.3,0.1,0.1,0.512,0.0
530,2004,UTA,Ben Handlogten,4.0,3.2,0.4,0.2,0.2,0.512,0.0
531,2004,UTA,Matt Harpring,16.2,8.0,2.0,0.7,0.1,0.512,0.0
532,2004,UTA,Andrei Kirilenko,16.5,8.1,3.1,1.9,2.8,0.512,1.0
533,2004,UTA,Raul Lopez,7.0,1.9,3.7,0.8,0.0,0.512,0.0
534,2004,UTA,Greg Ostertag,6.8,7.4,1.6,0.4,1.8,0.512,0.0
535,2004,UTA,Sasha Pavlovic,4.8,2.0,0.8,0.5,0.2,0.512,0.0
536,2004,UTA,Michael Ruffin,2.2,5.0,1.0,0.5,0.5,0.512,0.0
537,2004,UTA,Mo Williams,5.0,1.3,1.3,0.5,0.0,0.512,0.0
538,2004,BOS,Marcus Banks,5.9,1.6,2.2,1.1,0.2,0.439,0.0
539,2004,BOS,Dana Barros,6.0,0.0,0.0,0.0,0.0,0.439,0.0
540,2004,BOS,Mark Blount,10.3,7.2,0.9,1.0,1.3,0.439,0.0
541,2004,BOS,Brandon Hunter,3.5,3.3,0.5,0.4,0.0,0.439,0.0
542,2004,BOS,Jumaine Jones,2.2,1.6,0.3,0.3,0.2,0.439,0.0
543,2004,BOS,Raef LaFrentz,7.8,4.6,1.4,0.5,0.8,0.439,0.0
544,2004,BOS,Walter McCarty,7.9,3.1,1.6,0.9,0.3,0.439,0.0
545,2004,BOS,Kendrick Perkins,2.2,1.4,0.3,0.0,0.2,0.439,0.0
546,2004,BOS,Paul Pierce,23.0,6.5,5.1,1.6,0.7,0.439,1.0
547,2004,BOS,Jiri Welsch,9.2,3.7,2.3,1.2,0.1,0.439,0.0
548,2004,PHX,Leandro Barbosa,7.9,1.8,2.4,1.3,0.1,0.354,0.0
549,2004,PHX,Zarko Cabarkapa,4.1,2.0,0.8,0.2,0.3,0.354,0.0
550,2004,PHX,Casey Jacobsen,6.0,2.6,1.3,0.6,0.1,0.354,0.0
551,2004,PHX,Joe Johnson,16.7,4.7,4.4,1.1,0.3,0.354,0.0
552,2004,PHX,Maciej Lampe,4.6,2.1,0.4,0.1,0.1,0.354,0.0
553,2004,PHX,Shawn Marion,19.0,9.3,2.7,2.1,1.3,0.354,0.0
554,2004,PHX,Amar'e Stoudemire,20.6,9.0,1.4,1.2,1.6,0.354,0.0
555,2004,PHX,Jake Voskuhl,6.6,5.2,0.9,0.6,0.4,0.354,0.0
556,2004,LAC,Matt Barnes,4.5,4.0,1.3,0.7,0.1,0.341,0.0
557,2004,LAC,Elton Brand,20.0,10.3,3.3,0.9,2.2,0.341,0.0
558,2004,LAC,Keyon Dooling,6.2,1.4,2.2,0.8,0.1,0.341,0.0
559,2004,LAC,Predrag Drobnjak,6.3,3.2,0.6,0.4,0.4,0.341,0.0
560,2004,LAC,Melvin Ely,3.7,2.4,0.5,0.2,0.4,0.341,0.0
561,2004,LAC,Eddie House,6.8,2.3,2.5,1.1,0.1,0.341,0.0
562,2004,LAC,Marko Jaric,8.5,3.0,4.8,1.6,0.3,0.341,0.0
563,2004,LAC,Chris Kaman,6.1,5.6,1.0,0.3,0.9,0.341,0.0
564,2004,LAC,Randy Livingston,2.0,1.8,1.0,0.5,0.0,0.341,0.0
565,2004,LAC,Corey Maggette,20.7,5.9,3.1,0.9,0.2,0.341,0.0
566,2004,LAC,Olden Polynice,0.0,1.0,0.5,0.5,0.0,0.341,0.0
567,2004,LAC,Glen Rice,3.7,2.3,1.3,0.3,0.0,0.341,0.0
568,2004,LAC,Quentin Richardson,17.2,6.4,2.1,1.0,0.3,0.341,0.0
569,2004,LAC,Bobby Simmons,7.8,4.7,1.7,0.9,0.3,0.341,0.0
570,2004,LAC,Chris Wilcox,8.6,4.7,0.8,0.4,0.3,0.341,0.0
571,2004,TOR,Mengke Bateer,1.1,1.1,0.1,0.1,0.0,0.402,0.0
572,2004,TOR,Chris Bosh,11.5,7.4,1.0,0.8,1.4,0.402,0.0
573,2004,TOR,Vince Carter,22.5,4.8,4.8,1.2,0.9,0.402,1.0
574,2004,TOR,Michael Curry,2.9,1.2,0.8,0.3,0.1,0.402,0.0
575,2004,TOR,Jerome Moiso,2.9,3.2,0.2,0.5,0.3,0.402,0.0
576,2004,TOR,Lamond Murray,6.0,2.7,0.8,0.5,0.2,0.402,0.0
577,2004,TOR,Milt Palacio,4.4,1.7,3.1,0.7,0.2,0.402,0.0
578,2004,TOR,Morris Peterson,8.3,3.2,1.4,1.1,0.2,0.402,0.0
579,2004,TOR,Alvin Williams,8.8,2.7,4.0,1.0,0.2,0.402,0.0
580,2004,MEM,Shane Battier,8.5,3.8,1.3,1.3,0.7,0.61,0.0
581,2004,MEM,Troy Bell,1.8,0.7,0.7,0.2,0.0,0.61,0.0
582,2004,MEM,Pau Gasol,17.7,7.7,2.5,0.6,1.7,0.61,0.0
583,2004,MEM,Ryan Humphrey,1.0,1.5,0.5,0.5,0.0,0.61,0.0
584,2004,MEM,Dahntay Jones,1.8,1.2,0.6,0.3,0.3,0.61,0.0
585,2004,MEM,Mike Miller,11.1,3.3,3.6,0.9,0.2,0.61,0.0
586,2004,MEM,Bo Outlaw,4.6,4.2,1.1,0.9,0.9,0.61,0.0
587,2004,MEM,James Posey,13.7,4.9,1.5,1.7,0.5,0.61,0.0
588,2004,MEM,Theron Smith,2.2,2.1,0.4,0.3,0.3,0.61,0.0
589,2004,MEM,Stromile Swift,9.4,4.9,0.5,0.7,1.5,0.61,0.0
590,2004,MEM,Jake Tsakalidis,4.3,3.2,0.5,0.2,0.6,0.61,0.0
591,2004,MEM,Earl Watson,5.7,2.2,5.0,1.1,0.2,0.61,0.0
592,2004,MEM,Jason Williams,10.9,2.0,6.8,1.3,0.1,0.61,0.0
593,2004,MEM,Lorenzen Wright,9.4,6.8,1.1,0.7,0.9,0.61,0.0
594,2004,DAL,Travis Best,2.8,1.1,1.8,0.5,0.1,0.634,0.0
595,2004,DAL,Shawn Bradley,3.3,2.6,0.3,0.5,1.1,0.634,0.0
596,2004,DAL,Marquis Daniels,8.5,2.6,2.1,0.9,0.2,0.634,0.0
597,2004,DAL,Tony Delk,6.0,1.8,0.8,0.8,0.2,0.634,0.0
598,2004,DAL,Michael Finley,18.6,4.5,2.9,1.2,0.5,0.634,0.0
599,2004,DAL,Danny Fortson,3.9,4.5,0.2,0.2,0.2,0.634,0.0
600,2004,DAL,Josh Howard,8.6,5.5,1.4,1.0,0.8,0.634,0.0
601,2004,DAL,Antawn Jamison,14.8,6.3,0.9,1.0,0.4,0.634,0.0
602,2004,DAL,Eduardo Najera,3.0,2.7,0.4,0.6,0.3,0.634,0.0
603,2004,DAL,Steve Nash,14.5,3.0,8.8,0.9,0.1,0.634,0.0
604,2004,DAL,Dirk Nowitzki,21.8,8.7,2.7,1.2,1.4,0.634,1.0
605,2004,DAL,Antoine Walker,14.0,8.3,4.5,0.8,0.8,0.634,0.0
606,2004,SAC,Mike Bibby,18.4,3.4,5.4,1.4,0.2,0.671,0.0
607,2004,SAC,Rodney Buford,1.9,0.7,0.3,0.3,0.0,0.671,0.0
608,2004,SAC,Doug Christie,10.1,4.0,4.2,1.8,0.5,0.671,0.0
609,2004,SAC,Vlade Divac,9.9,5.7,5.3,0.7,1.0,0.671,0.0
610,2004,SAC,Bobby Jackson,13.8,3.5,2.1,1.0,0.2,0.671,0.0
611,2004,SAC,Tony Massenburg,4.3,3.2,0.5,0.2,0.3,0.671,0.0
612,2004,SAC,Brad Miller,14.1,10.3,4.3,0.9,1.2,0.671,1.0
613,2004,SAC,Anthony Peeler,5.7,2.0,1.6,0.7,0.1,0.671,0.0
614,2004,SAC,Jabari Smith,2.1,1.0,0.4,0.1,0.2,0.671,0.0
615,2004,SAC,Darius Songaila,4.6,3.1,0.7,0.6,0.2,0.671,0.0
616,2004,SAC,Peja Stojakovic,24.2,6.3,2.1,1.3,0.2,0.671,1.0
